Zona;Sede;Línea de negocio;Año;Mes;Ingresos;Costo_mat_prima;Costo_M.Obra;Utilidad_Bruta;Mg_Bruto;Gastos_operativos;Gastos_personal;Ut_Operacional;Mg_Operacional;Empl_Admon;Empl_Operativo;Ordenes;Hrs_Ejecutadas;Capac_Hrs
Zona Bogotá;Bogotá Calle 13;Servicio;2021;ene;299.325.646;104646270;113157183;81.522.194;27,20%;109.535.846;54461889;-82.475.542;-27,60%;14;32;521;1676,44;4730
Zona Bogotá;Bogotá Calle 13;Servicio;2021;feb;462.791.315;202931576;122156616;137.703.123;29,80%;133.847.321;70104228;-66.248.425;-14,30%;15;32;808;2271,48;4730
Zona Bogotá;Bogotá Calle 13;Servicio;2021;mar;695.122.706;197129974;132586438;365.406.294;52,60%;145.532.851;67786612;152.086.830;21,90%;14;31;973;2919,44;4250
Zona Bogotá;Bogotá Calle 13;Servicio;2021;abr;247.412.027;84143832;129165712;34.102.484;13,80%;118.218.962;-28819424;-55.297.054;-22,40%;15;30;606;2104,14;4410
Zona Bogotá;Bogotá Calle 13;Servicio;2021;may;407.855.098;126792611;119287355;161.775.133;39,70%;110.659.325;68472752;-17.356.945;-4,30%;16;30;635;2100,92;4410
Zona Bogotá;Bogotá Calle 13;Servicio;2021;jun;489.018.742;149040195;134349234;205.629.313;42,00%;129.373.273;73451910;2.804.130;0,60%;15;30;787;2603,77;4410
Zona Bogotá;Bogotá Calle 13;Servicio;2021;jul;546.758.579;168597730;142395200;235.765.648;43,10%;111.627.124;75467302;48.671.222;8,90%;15;35;872;2878,88;4410
Zona Bogotá;Bogotá Calle 13;Servicio;2021;ago;524.375.357;-135297170;151958624;507.713.903;96,80%;110.626.300;79632770;317.454.833;60,50%;16;35;890;3008,88;4410
Zona Bogotá;Bogotá Calle 13;Servicio;2021;sep;567.222.938;152273925;154727215;260.221.798;45,90%;114.531.298;78009121;67.681.379;11,90%;15;34;961;3141,22;4570
Zona Bogotá;Bogotá Calle 13;Servicio;2021;oct;572.954.329;134272713;170533505;268.148.110;46,80%;125.561.941;90994686;51.591.484;9,00%;18;34;896;3200,9;4250
Zona Bogotá;Bogotá Calle 13;Servicio;2021;nov;516.883.028;126861145;133920412;256.101.471;49,50%;133.261.115;80722415;42.117.942;8,10%;18;36;805;2792;4570
Zona Bogotá;Bogotá Calle 13;Servicio;2021;dic;666.661.219;140745881;156673016;369.242.322;55,40%;180.855.988;94307918;94.078.416;14,10%;18;36;1089;3809,33;4570
Zona Bogotá;Bogotá Calle 13;Servicio;2022;ene;501.141.914;120419836;147296307;233.425.771;46,60%;170.843.315;75917560;-13.335.104;-2,70%;18;37;864;2745,48;4570
Zona Bogotá;Bogotá Calle 13;Servicio;2022;feb;538.090.019;119540514;155773615;262.775.891;48,80%;143.833.609;77243015;41.699.266;7,70%;18;37;811;2914,59;4570
Zona Bogotá;Bogotá Calle 13;Servicio;2022;mar;604.561.302;151719131;161139339;291.702.832;48,30%;151.492.755;79005464;61.204.612;10,10%;16;36;901;3272,88;4570
Zona Bogotá;Bogotá Calle 13;Servicio;2022;abr;554.629.028;175031642;148240064;231.357.321;41,70%;164.452.647;84589235;-17.684.561;-3,20%;17;34;809;2921,25;4570
Zona Bogotá;Bogotá Calle 13;Servicio;2022;may;528.664.232;107021193;148167384;273.475.655;51,70%;147.428.650;88652021;37.394.985;7,10%;17;34;810;2884,76;4570
Zona Bogotá;Bogotá Calle 13;Servicio;2022;jun;614.101.860;150572211;153978492;309.551.157;50,40%;146.813.447;84575280;78.162.430;12,70%;17;35;839;3095,73;4570
Zona Bogotá;Bogotá Calle 13;Servicio;2022;jul;652.743.725;165657040;148231742;338.854.942;51,90%;141.073.817;90644375;107.136.751;16,40%;17;32;919;3163,83;4410
Zona Bogotá;Bogotá Calle 13;Servicio;2022;ago;610.221.391;144565709;142123086;323.532.596;53,00%;136.565.471;88656737;98.310.389;16,10%;17;33;858;3089,75;4410
Zona Bogotá;Bogotá Calle 13;Servicio;2022;sep;622.235.050;148858410;145685633;327.691.006;52,70%;130.385.769;105087627;92.217.610;14,80%;18;30;796;3211,86;4410
Zona Bogotá;Bogotá Calle 13;Servicio;2022;oct;485.631.160;141888685;126902226;216.840.250;44,70%;122.007.605;91807730;3.024.914;0,60%;18;28;740;2492,55;4250
Zona Bogotá;Bogotá Calle 13;Servicio;2022;nov;619.027.891;173294504;127211505;318.521.882;51,50%;152.360.595;97366975;68.794.312;11,10%;22;26;753;2918,58;4250
Zona Bogotá;Bogotá Calle 13;Servicio;2022;dic;709.616.194;176945200;133535119;399.135.875;56,20%;123.008.586;115565164;160.562.126;22,60%;19;29;941;3383,11;4250
Zona Bogotá;Bogotá Calle 13;Servicio;2023;ene;549.910.526;120164630;137355046;292.390.850;53,20%;150.616.719;83755199;58.018.932;10,60%;17;30;781;2563,36;4250
Zona Bogotá;Bogotá Calle 13;Servicio;2023;feb;482.285.435;145185588;122666678;214.433.168;44,50%;175.709.784;92882607;-54.159.222;-11,20%;19;29;678;2225,45;4250
Zona Bogotá;Bogotá Calle 13;Servicio;2023;mar;555.252.767;138490385;155275487;261.486.895;47,10%;178.013.289;115539289;-32.065.684;-5,80%;20;29;721;2446,79;4090
Zona Bogotá;Bogotá Calle 13;Servicio;2023;abr;535.208.177;166105806;133699750;235.402.621;44,00%;208.395.554;117753100;-90.746.033;-17,00%;20;27;665;2214,75;3930
Zona Bogotá;Bogotá Calle 13;Servicio;2023;may;636.242.763;182879551;143687924;309.675.289;48,70%;142.080.180;110636354;56.958.754;9,00%;19;27;742;2854,91;3930
Zona Bogotá;Bogotá Calle 13;Servicio;2023;jun;616.153.948;182337884;135258831;298.557.233;48,50%;211.005.796;109730001;-22.178.564;-3,60%;19;25;766;2456,08;3770
Zona Bogotá;Bogotá Calle 13;Servicio;2023;jul;572.976.479;170364685;153313853;249.297.941;43,50%;148.775.254;134465756;-33.943.069;-5,90%;22;28;735;2384,77;4230
Zona Bogotá;Bogotá Calle 13;Servicio;2023;ago;648.317.202;68662830;157084180;422.570.192;65,20%;227.850.630;133657089;61.062.474;9,40%;22;28;841;2815,84;4230
Zona Bogotá;Bogotá Calle 13;Servicio;2023;sep;612.195.095;157164578;87338893;367.691.625;60,10%;155.241.342;72668644;139.781.639;22,80%;20;29;750;2823;4070
Zona Bogotá;Bogotá Calle 13;Servicio;2023;oct;570.263.694;174610766;155862458;239.790.470;42,00%;154.636.767;102358812;-17.205.109;-3,00%;21;29;723;2457,5;4230
Zona Bogotá;Bogotá Calle 13;Servicio;2023;nov;688.092.138;195905694;163757837;328.428.606;47,70%;54.833.529;122888574;150.706.503;21,90%;21;28;767;2927,82;4070
Zona Bogotá;Bogotá Calle 13;Servicio;2023;dic;570.845.334;271438982;124176046;175.230.306;30,70%;86.311.761;114963659;-26.045.115;-4,60%;20;27;968;3105,71;3910
Zona Bogotá;Bogotá Calle 13;Servicio;2024;ene;580.551.668;161001132;135125579;284.424.956;49,00%;169.718.997;108633457;6.072.502;1,00%;18;27;709;2373,27;3750
Zona Bogotá;Bogotá Calle 13;Servicio;2024;feb;607.477.632;156703413;165877075;284.897.144;46,90%;249.759.750;119438093;-84.300.700;-13,90%;21;29;1005;2517,09;4070
Zona Bogotá;Bogotá Calle 13;Servicio;2024;mar;555.654.527;171521814;159507184;224.625.529;40,40%;125.688.624;129083683;-30.146.778;-5,40%;20;29;656;2185,74;4070
Zona Bogotá;Bogotá Calle 13;Servicio;2024;abr;657.020.655;193804247;156283556;306.932.852;46,70%;68.006.171;100816888;138.109.794;21,00%;19;29;720;2543,98;4070
Zona Bogotá;Bogotá Calle 13;Servicio;2024;may;694.888.646;195475936;157534444;341.878.267;49,20%;171.311.310;126148291;44.418.665;6,40%;19;29;679;2883,33;4070
Zona Bogotá;Bogotá Calle 13;Servicio;2024;jun;632.230.522;171328543;170945530;289.956.450;45,90%;118.197.691;115102658;56.656.101;9,00%;18;29;683;2538,43;4230
Zona Bogotá;Bogotá Calle 13;Servicio;2024;jul;663.029.832;183665629;166854114;312.510.089;47,10%;119.146.445;136999691;56.363.952;8,50%;18;29;714;2701,74;4230
Zona Bogotá;Bogotá Calle 13;Servicio;2024;ago;677.474.854;197094592;169487702;310.892.560;45,90%;128.799.680;111408779;70.684.100;10,40%;17;29;691;2639,2;4230
Zona Bogotá;Bogotá Calle 13;Servicio;2024;sep;644.645.825;173726978;159739793;311.179.054;48,30%;144.118.693;111832968;55.227.394;8,60%;16;28;623;2394,35;4070
Zona Bogotá;Bogotá Calle 13;Servicio;2024;oct;719.190.858;200587601;132315241;386.288.016;53,70%;155.697.867;65060648;165.529.501;23,00%;15;26;754;2776,26;3910
Zona Bogotá;Bogotá Calle 13;Servicio;2024;nov;837.825.148;243598955;160734570;433.491.623;51,70%;160.836.678;102282180;170.372.765;20,30%;16;27;697;3310,32;3910
Zona Bogotá;Bogotá Calle 13;Servicio;2024;dic;780.448.736;181855845;162451850;436.141.041;55,90%;200.556.330;125617083;109.967.629;14,10%;16;26;780;2739,46;3750
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2021;ene;136.909.856;8914099;46854432;81.141.326;59,30%;45.752.055;24927361;10.461.910;7,60%;5;7;72;1517,21;1200
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2021;feb;137.511.387;10397986;43161519;83.951.883;61,10%;34.976.233;24000600;24.975.050;18,20%;5;7;108;1338,79;1200
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2021;mar;145.517.713;15356370;57283517;72.877.826;50,10%;38.649.115;25897217;8.331.494;5,70%;5;8;103;1407,7;1360
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2021;abr;121.329.606;15519811;49917127;55.892.667;46,10%;33.031.600;28081453;-5.220.387;-4,30%;5;8;90;1145,74;1360
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2021;may;125.347.682;14761567;54728619;55.857.497;44,60%;34.345.107;27613225;-6.100.835;-4,90%;5;8;90;1207,94;1360
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2021;jun;133.226.093;17106052;61517444;54.602.597;41,00%;40.961.479;27496745;-13.855.626;-10,40%;4;8;108;1334,83;1360
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2021;jul;175.323.866;18326101;66622962;90.374.802;51,50%;35.681.224;26362154;28.331.424;16,20%;4;8;136;1796,98;1360
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2021;ago;165.298.745;19044063;62393857;83.860.826;50,70%;35.154.721;23754570;24.951.534;15,10%;4;9;125;1677,79;1560
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2021;sep;177.600.232;22582714;62899174;92.118.343;51,90%;38.387.179;29851946;23.879.219;13,40%;4;9;146;1712,38;1560
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2021;oct;175.678.489;17045146;65049089;93.584.254;53,30%;44.462.720;29247959;19.873.575;11,30%;4;9;124;1835,25;1560
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2021;nov;168.137.606;25577436;68600585;73.959.584;44,00%;40.121.382;26727046;7.111.157;4,20%;4;9;129;1678,78;1560
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2021;dic;200.796.534;20896196;73375804;106.524.534;53,10%;40.387.621;32441739;33.695.174;16,80%;4;9;158;1960,24;1560
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2022;ene;183.324.978;23074642;68738987;91.511.349;49,90%;33.616.255;25525016;32.370.078;17,70%;4;8;134;2016,13;1360
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2022;feb;195.437.667;19918151;63081695;112.437.820;57,50%;33.219.713;25042534;54.175.573;27,70%;4;8;142;1945,34;1360
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2022;mar;176.704.104;17788132;63680119;95.235.853;53,90%;32.380.726;23506519;39.348.608;22,30%;3;8;143;1840,42;1360
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2022;abr;139.112.506;20618120;71182552;47.311.833;34,00%;33.474.378;15652645;-1.815.189;-1,30%;3;11;125;1336,05;1880
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2022;may;183.324.343;10579042;89037535;83.707.765;45,70%;35.038.335;22906109;25.763.321;14,10%;3;11;140;1775,29;1880
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2022;jun;144.593.622;16084245;66016138;62.493.239;43,20%;30.737.856;18349231;13.406.152;9,30%;3;11;99;1390,93;1880
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2022;jul;179.241.834;27364663;69682208;82.194.963;45,90%;33.501.191;20416591;28.277.181;15,80%;3;9;131;1682,28;1520
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2022;ago;175.333.167;17903366;73403771;84.026.030;47,90%;32.179.738;19340950;32.505.342;18,50%;3;9;121;1607,49;1520
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2022;sep;203.545.254;22126006;91853780;89.565.468;44,00%;29.886.410;27696509;31.982.548;15,70%;4;9;141;1968,09;1520
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2022;oct;168.392.272;19979775;64210859;84.201.637;50,00%;38.506.952;44995994;698.691;0,40%;4;9;116;1512,93;1520
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2022;nov;137.744.333;8814372;49452363;79.477.598;57,70%;28.568.476;29060383;21.848.739;15,90%;5;9;111;1186,26;1520
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2022;dic;170.374.010;27658995;102563253;40.151.762;23,60%;25.695.254;29178419;-14.721.911;-8,60%;6;14;152;1321,48;2360
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2023;ene;169.493.981;23008475;71130273;75.355.233;44,50%;46.379.789;32585402;-3.609.959;-2,10%;6;14;106;1597,78;2360
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2023;feb;186.278.244;22792672;100585081;62.900.491;33,80%;33.987.485;34517046;-5.604.041;-3,00%;6;14;126;1692,01;2360
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2023;mar;182.951.132;650431;116737997;65.562.704;35,80%;34.397.196;41371977;-10.206.469;-5,60%;7;13;123;1567,7;2160
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2023;abr;136.500.393;35417802;97786970;3.295.621;2,40%;35.330.601;39679188;-71.714.168;-52,50%;7;12;90;1157,29;1960
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2023;may;175.385.231;19183511;86681804;69.519.915;39,60%;33.622.668;34241094;1.656.154;0,90%;7;12;100;1516,76;1960
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2023;jun;198.781.068;19467935;110667232;68.645.901;34,50%;39.663.072;34060636;-5.077.807;-2,60%;7;12;121;1589,05;1960
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2023;jul;185.254.659;19681358;79502971;86.070.330;46,50%;42.050.808;36461212;7.558.310;4,10%;7;12;117;1664,07;1960
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2023;ago;162.065.998;17606323;73710990;70.748.685;43,70%;30.080.286;39032174;1.636.225;1,00%;7;11;94;1386,31;1840
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2023;sep;156.727.563;20101359;60676117;75.950.088;48,50%;28.734.677;33949936;13.265.476;8,50%;6;11;118;1320,93;1840
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2023;oct;170.295.397;10022269;85457312;74.815.816;43,90%;32.524.284;32510590;9.780.942;5,70%;6;10;114;1561,72;1680
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2023;nov;181.405.517;7947387;79056142;94.401.988;52,00%;27.079.594;41070285;26.252.109;14,50%;6;10;107;1683,31;1680
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2023;dic;206.468.908;10362694;71208212;124.898.002;60,50%;29.066.426;34170053;61.661.523;29,90%;6;10;120;1484,02;1680
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2024;ene;173.264.088;9941731;99610504;63.711.853;36,80%;43.256.146;38030275;-17.574.568;-10,10%;6;10;92;1659,62;1680
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2024;feb;146.255.429;5327852;73704443;67.223.134;46,00%;30.933.203;33132776;3.157.155;2,20%;6;10;96;1270,2;1680
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2024;mar;201.727.608;27671226;82941473;91.114.909;45,20%;32.713.313;48003617;10.397.979;5,20%;6;10;113;1673,16;1680
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2024;abr;182.771.306;28840498;70799936;83.130.872;45,50%;41.096.234;34875646;7.158.992;3,90%;6;9;121;1440,37;1480
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2024;may;126.820.811;29030252;68596783;29.193.776;23,00%;36.055.048;39605756;-46.467.028;-36,60%;6;9;83;1167,06;1480
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2024;jun;144.124.478;19006971;55091065;70.026.442;48,60%;35.337.589;41930325;-7.241.472;-5,00%;5;9;86;1231,37;1480
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2024;jul;136.522.305;17065467;97614893;21.841.945;16,00%;29.753.937;27714323;-35.626.315;-26,10%;4;9;78;1133,54;1480
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2024;ago;199.825.493;19692811;100490471;79.642.211;39,90%;33.594.943;32085589;13.961.679;7,00%;4;9;94;1817,57;1480
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2024;sep;211.036.422;23790508;92487644;94.758.269;44,90%;30.702.972;29214519;34.840.778;16,50%;6;9;94;1749,78;1560
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2024;oct;218.613.396;20103711;74845947;123.663.738;56,60%;40.095.343;20562634;63.005.760;28,80%;6;8;98;1802,44;1400
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2024;nov;237.123.350;22900410;87145984;127.076.956;53,60%;47.612.116;21844796;57.620.045;24,30%;6;8;103;1916,6;1400
Zona Bogotá;Bogotá Calle 13 Colisión;Servicio;2024;dic;188.018.269;16697840;91029909;80.290.519;42,70%;35.750.916;37480249;7.059.354;3,80%;6;8;107;1406,27;1400
Zona Bogotá;Bogotá Calle 153;Servicio;2021;ene;99.074.629;26631832;36003593;36.439.204;36,80%;67.112.862;23850852;-54.524.510;-55,00%;5;10;216;569,85;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2021;feb;185.501.307;46663143;38028341;100.809.824;54,30%;20.650.964;35285166;44.873.695;24,20%;5;10;388;1066,58;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2021;mar;198.100.930;46679953;42855255;108.565.723;54,80%;44.760.208;31020785;32.784.730;16,50%;5;10;459;1076,83;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2021;abr;122.432.068;32322792;40928984;49.180.293;40,20%;65.927.705;32165086;-48.912.498;-40,00%;5;10;243;678,56;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2021;may;164.960.154;42012279;41837342;81.110.533;49,20%;60.473.217;35988202;-15.350.886;-9,30%;5;10;325;887,62;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2021;jun;189.516.388;43424499;48454993;97.636.896;51,50%;62.197.844;37585209;-2.146.157;-1,10%;5;10;377;1086,46;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2021;jul;202.784.464;52379217;48095176;102.310.071;50,50%;61.463.964;36561603;4.284.504;2,10%;5;11;449;1028,43;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2021;ago;232.413.645;54413609;49393715;128.606.321;55,30%;69.865.811;33802140;24.938.370;10,70%;5;11;476;1218,21;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2021;sep;232.006.041;52528112;53281892;126.196.036;54,40%;72.059.322;38307441;15.829.274;6,80%;5;11;505;1268,87;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2021;oct;228.249.314;63536837;48174659;116.537.818;51,10%;94.499.477;39684256;-17.645.915;-7,70%;5;11;495;1202,46;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2021;nov;226.208.155;60453299;45698189;120.056.666;53,10%;52.860.058;42323739;24.872.870;11,00%;5;11;502;1129,6;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2021;dic;284.951.544;56715131;51162832;177.073.580;62,10%;66.815.535;50150525;60.107.520;21,10%;5;11;611;1512,7;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2022;ene;245.050.555;58060885;48865646;138.124.024;56,40%;65.437.990;29321404;43.364.631;17,70%;5;11;421;1273,43;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2022;feb;213.066.832;45860681;52840483;114.365.668;53,70%;60.166.550;40047595;14.151.524;6,60%;5;10;421;1145,57;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2022;mar;213.029.995;47318118;51706701;114.005.177;53,50%;61.102.803;43198865;9.703.509;4,60%;5;10;433;1116,09;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2022;abr;228.103.559;60380368;49587139;118.136.052;51,80%;67.771.243;38673101;11.691.709;5,10%;5;10;441;1089,54;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2022;may;214.712.317;50141027;53137794;111.433.496;51,90%;66.816.856;41785405;2.831.235;1,30%;5;10;432;1102,61;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2022;jun;209.026.277;42130777;52470703;114.424.797;54,70%;71.676.325;39088855;3.659.617;1,80%;5;10;423;1125,95;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2022;jul;245.343.578;65202053;53999415;126.142.109;51,40%;68.565.189;43324632;14.252.288;5,80%;5;11;444;1229,26;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2022;ago;244.851.682;48218935;54864830;141.767.917;57,90%;67.308.066;38425056;36.034.795;14,70%;5;11;422;1277,22;1640
Zona Bogotá;Bogotá Calle 153;Servicio;2022;sep;242.360.697;50682959;45504835;146.172.903;60,30%;60.226.722;49009340;36.936.841;15,20%;6;10;400;1242,74;1440
Zona Bogotá;Bogotá Calle 153;Servicio;2022;oct;241.198.798;58952923;42474259;139.771.616;57,90%;73.262.610;51639671;14.869.334;6,20%;6;10;406;1195,6;1440
Zona Bogotá;Bogotá Calle 153;Servicio;2022;nov;219.934.005;46661284;41713627;131.559.093;59,80%;65.801.644;65526611;230.839;0,10%;8;8;409;1215,8;1280
Zona Bogotá;Bogotá Calle 153;Servicio;2022;dic;264.237.137;58063871;44635675;161.537.591;61,10%;85.701.574;63515308;12.320.710;4,70%;6;10;510;1289,13;1440
Zona Bogotá;Bogotá Calle 153;Servicio;2023;ene;197.185.816;41506757;48461991;107.217.068;54,40%;70.825.647;42405095;-6.013.675;-3,00%;7;10;393;952,08;1440
Zona Bogotá;Bogotá Calle 153;Servicio;2023;feb;223.258.417;46533791;43938446;132.786.180;59,50%;38.858.289;48123386;45.804.505;20,50%;7;11;373;1106,36;1600
Zona Bogotá;Bogotá Calle 153;Servicio;2023;mar;246.351.898;63186749;48881411;134.283.738;54,50%;67.363.335;53571067;13.349.337;5,40%;7;10;405;1110,19;1440
Zona Bogotá;Bogotá Calle 153;Servicio;2023;abr;236.398.946;48001662;52348192;136.049.092;57,60%;59.704.332;46535905;29.808.855;12,60%;8;11;385;1067,75;1600
Zona Bogotá;Bogotá Calle 153;Servicio;2023;may;216.217.821;54218109;50961797;111.037.915;51,40%;62.449.697;48524731;63.487;0,00%;8;11;358;981,68;1600
Zona Bogotá;Bogotá Calle 153;Servicio;2023;jun;233.159.848;60161016;50634259;122.364.572;52,50%;82.303.971;53467792;-13.407.191;-5,80%;8;10;383;979,33;1440
Zona Bogotá;Bogotá Calle 153;Servicio;2023;jul;236.283.341;57630546;50450617;128.202.178;54,30%;68.257.115;48448431;11.496.632;4,90%;8;10;406;1067,98;1440
Zona Bogotá;Bogotá Calle 153;Servicio;2023;ago;246.400.603;62655707;44979284;138.765.611;56,30%;75.135.493;61202596;2.427.522;1,00%;7;9;476;1096,78;1280
Zona Bogotá;Bogotá Calle 153;Servicio;2023;sep;186.155.967;53683727;31776320;100.695.921;54,10%;74.436.264;32400328;-6.140.671;-3,30%;8;8;355;801,25;1120
Zona Bogotá;Bogotá Calle 153;Servicio;2023;oct;219.973.131;65260936;44146645;110.565.550;50,30%;86.169.901;66910451;-42.514.802;-19,30%;9;6;374;907,53;960
Zona Bogotá;Bogotá Calle 153;Servicio;2023;nov;211.600.060;62659534;31212752;117.727.774;55,60%;81.688.779;50358056;-14.319.061;-6,80%;9;6;398;895,3;960
Zona Bogotá;Bogotá Calle 153;Servicio;2023;dic;309.806.277;73905809;34586776;201.313.692;65,00%;84.596.676;65457881;51.259.135;16,50%;8;6;485;1132,54;960
Zona Bogotá;Bogotá Calle 153;Servicio;2024;ene;231.189.600;54410933;43975046;132.803.622;57,40%;75.151.484;54336547;3.315.590;1,40%;8;7;386;1019,8;1120
Zona Bogotá;Bogotá Calle 153;Servicio;2024;feb;232.230.696;56197673;37834238;138.198.786;59,50%;76.456.876;60914848;827.063;0,40%;9;8;358;968,58;1280
Zona Bogotá;Bogotá Calle 153;Servicio;2024;mar;225.702.234;57236494;47976889;120.488.851;53,40%;82.868.053;65861758;-28.240.961;-12,50%;10;8;373;960,7;1280
Zona Bogotá;Bogotá Calle 153;Servicio;2024;abr;244.969.088;65200007;45662776;134.106.305;54,70%;79.707.634;62020335;-7.621.665;-3,10%;9;8;385;945,58;1280
Zona Bogotá;Bogotá Calle 153;Servicio;2024;may;255.571.367;67889374;47213598;140.468.395;55,00%;87.031.029;55688786;-2.251.421;-0,90%;9;8;368;1008,9;1280
Zona Bogotá;Bogotá Calle 153;Servicio;2024;jun;212.106.882;60048788;41934059;110.124.035;51,90%;127.912.538;95090548;-112.879.050;-53,20%;9;8;349;806,47;1280
Zona Bogotá;Bogotá Calle 153;Servicio;2024;jul;248.900.031;62053500;43971370;142.875.160;57,40%;125.962.117;42026049;-25.113.006;-10,10%;9;8;372;988,45;1280
Zona Bogotá;Bogotá Calle 153;Servicio;2024;ago;241.507.351;66068650;44077890;131.360.810;54,40%;133.921.360;67230439;-69.790.988;-28,90%;9;8;404;954,03;1280
Zona Bogotá;Bogotá Calle 153;Servicio;2024;sep;229.378.226;58688930;43750273;126.939.023;55,30%;79.239.798;68162472;-20.463.247;-8,90%;9;8;352;909,34;1280
