Zona;Sede;Año;Mes;Ingresos;Costos;Ut_Bruta;Ut_Operativa;Empl_Operativo;Hrs_Reales;Hrs_Posibles;Nivel_rentab
Zonas Secundarias;Ibague TASA Taller;2024;ago;318624050;173180512;145443538;45308135;14;2365;2000;Baja
Zonas Secundarias;Ibague TASA Taller;2024;sep;362135105;196937575;165197530;57330071;14;2592;2000;Baja
Zonas Secundarias;Ibague TASA Taller;2024;oct;325281601;154577616;170703985;80640862;14;2326;2000;Media
Zonas Secundarias;Ibague TASA Taller;2024;nov;339641228;170154197;169487031;49392924;14;2283;2000;Baja
Zonas Secundarias;Ibague TASA Taller;2024;dic;342556747;195408977;147147770;34071249;14;2479;2000;Baja
Zonas Secundarias;Neiva;2021;ene;167814578;79972852;87841726;18279923;13;1264;1910;Baja
Zonas Secundarias;Neiva;2021;feb;204203818;82256103;121947715;47611860;13;1458;1910;Media
Zonas Secundarias;Neiva;2021;mar;271949082;121502206;150446876;67213194;13;1992;1750;Media
Zonas Secundarias;Neiva;2021;abr;195717037;103387524;92329513;28510572;13;1560;1750;Baja
Zonas Secundarias;Neiva;2021;may;102075383;70213780;31861603;-30897196;13;850;1750;Perdida
Zonas Secundarias;Neiva;2021;jun;185295409;90456711;94838698;-22475440;13;1305;1750;Perdida
Zonas Secundarias;Neiva;2021;jul;209701571;97959633;111741938;74876094;13;1631;1750;Media
Zonas Secundarias;Neiva;2021;ago;199545875;97432787;102113088;25251031;12;1544;1590;Baja
Zonas Secundarias;Neiva;2021;sep;224697895;98773486;125924409;44354309;12;1638;1590;Baja
Zonas Secundarias;Neiva;2021;oct;221908829;103507314;118401515;42041551;11;1569;1550;Baja
Zonas Secundarias;Neiva;2021;nov;227591129;92054377;135536752;73769346;10;1694;1390;Media
Zonas Secundarias;Neiva;2021;dic;200768320;85187144;115581176;24428708;10;1508;1390;Baja
Zonas Secundarias;Neiva;2022;ene;182569478;83913461;98656017;20484267;11;1443;1590;Baja
Zonas Secundarias;Neiva;2022;feb;177886961;82952071;94934890;20873636;10;1577;1430;Baja
Zonas Secundarias;Neiva;2022;mar;225232354;106978360;118253994;35509604;12;1910;1590;Baja
Zonas Secundarias;Neiva;2022;abr;206115039;111575945;94539094;11725914;11;1458;1590;Baja
Zonas Secundarias;Neiva;2022;may;246912537;111921744;134990793;37665319;12;1998;1750;Baja
Zonas Secundarias;Neiva;2022;jun;229777214;106034315;123742899;-11893757;12;1823;1750;Perdida
Zonas Secundarias;Neiva;2022;jul;211391449;103881017;107510432;43477939;12;1564;1750;Baja
Zonas Secundarias;Neiva;2022;ago;248003731;102142408;145861323;49273751;12;1846;1750;Baja
Zonas Secundarias;Neiva;2022;sep;256591153;132093583;124497570;49653633;13;2074;1910;Baja
Zonas Secundarias;Neiva;2022;oct;256100151;110057420;146042731;59054602;14;1821;1910;Media
Zonas Secundarias;Neiva;2022;nov;276188609;114646566;161542043;70235171;13;2137;2070;Media
Zonas Secundarias;Neiva;2022;dic;279713837;134568270;145145567;40382467;15;2253;1910;Baja
Zonas Secundarias;Neiva;2023;ene;267000501;121870931;145129570;62446537;15;1847;1910;Media
Zonas Secundarias;Neiva;2023;feb;221131097;106764195;114366902;33068601;15;1574;1910;Baja
Zonas Secundarias;Neiva;2023;mar;254390126;134632244;119757882;19639894;15;1559;1910;Baja
Zonas Secundarias;Neiva;2023;abr;186720448;112940871;73779577;-5164438;14;1213;1710;Perdida
Zonas Secundarias;Neiva;2023;may;250836729;138430540;112406189;27593380;14;1620;1710;Baja
Zonas Secundarias;Neiva;2023;jun;236316523;129145425;107171098;14845448;15;1528;1710;Baja
Zonas Secundarias;Neiva;2023;jul;211781121;123238637;88542484;-8946941;15;1456;1710;Perdida
Zonas Secundarias;Neiva;2023;ago;254749736;115370448;139379288;28494940;15;1699;1710;Baja
Zonas Secundarias;Neiva;2023;sep;239327049;111977733;127349316;60661068;15;1799;1710;Media
Zonas Secundarias;Neiva;2023;oct;192150885;123859151;68291734;-24776453;14;1409;1710;Perdida
Zonas Secundarias;Neiva;2023;nov;272768258;137887942;134880316;34690135;13;1936;1710;Baja
Zonas Secundarias;Neiva;2023;dic;229770488;92159383;137611105;44885377;14;1640;1710;Baja
Zonas Secundarias;Neiva;2024;ene;255862941;136952270;118910671;31267844;14;1493;1710;Baja
Zonas Secundarias;Neiva;2024;feb;277947193;126359390;151587803;46822741;14;1963;1710;Baja
Zonas Secundarias;Neiva;2024;mar;209913272;124817823;85095449;-11438807;14;1455;1710;Perdida
Zonas Secundarias;Neiva;2024;abr;218109856;115652194;102457662;-5986874;13;1525;1550;Perdida
Zonas Secundarias;Neiva;2024;may;245786570;123677549;122109021;21501014;12;1658;1390;Baja
Zonas Secundarias;Neiva;2024;jun;214210419;120443596;93766823;-6782887;15;1363;1910;Perdida
Zonas Secundarias;Neiva;2024;jul;243394769;166761181;76633588;-48772789;15;1656;1910;Perdida
Zonas Secundarias;Neiva;2024;ago;243745102;142705378;101039724;-9661991;15;1502;1910;Perdida
Zonas Secundarias;Neiva;2024;sep;233832387;134536922;99295465;-7928672;15;1555;1910;Perdida
Zonas Secundarias;Neiva;2024;oct;278364249;128415371;149948878;52831080;15;1837;1910;Baja
Zonas Secundarias;Neiva;2024;nov;199732425;116067452;83664973;-2627650;15;1202;1910;Perdida
Zonas Secundarias;Neiva;2024;dic;250065762;127323721;122742041;21835968;14;1579;1750;Baja
Zonas Secundarias;Pereira Mecanica;2021;ene;137628557;58172450;79456107;15755571;8;825;1050;Baja
Zonas Secundarias;Pereira Mecanica;2021;feb;140331092;53374981;86956111;3574080;8;880;1050;Baja
Zonas Secundarias;Pereira Mecanica;2021;mar;168019446;67573510;100445936;35893872;9;1011;1210;Baja
Zonas Secundarias;Pereira Mecanica;2021;abr;113226000;50742383;62483617;-1177601;9;743;1210;Perdida
Zonas Secundarias;Pereira Mecanica;2021;may;95706387;50194655;45511732;-43409679;10;594;1210;Perdida
Zonas Secundarias;Pereira Mecanica;2021;jun;135917174;61748335;74168839;-17852911;10;864;1210;Perdida
Zonas Secundarias;Pereira Mecanica;2021;jul;154598869;69631837;84967032;9684220;10;939;1210;Baja
Zonas Secundarias;Pereira Mecanica;2021;ago;153302198;71693433;81608765;-16505414;11;966;1370;Perdida
Zonas Secundarias;Pereira Mecanica;2021;sep;154125071;72308094;81816977;-9757244;11;952;1530;Perdida
Zonas Secundarias;Pereira Mecanica;2021;oct;192043942;77921740;114122202;40996654;10;1127;1530;Baja
Zonas Secundarias;Pereira Mecanica;2021;nov;173180465;64237587;108942878;39688665;10;1052;1530;Media
Zonas Secundarias;Pereira Mecanica;2021;dic;187959690;67109864;120849826;40467411;10;1158;1530;Baja
Zonas Secundarias;Pereira Mecanica;2022;ene;179353307;72060711;107292596;18383384;10;1112;1530;Baja
Zonas Secundarias;Pereira Mecanica;2022;feb;172515407;69831124;102684283;5079049;11;1089;1530;Baja
Zonas Secundarias;Pereira Mecanica;2022;mar;197645287;76189334;121455953;32381194;10;1188;1370;Baja
Zonas Secundarias;Pereira Mecanica;2022;abr;190169251;73547358;116621893;27705967;10;1151;1370;Baja
Zonas Secundarias;Pereira Mecanica;2022;may;188684136;71628468;117055668;26022868;11;1114;1370;Baja
Zonas Secundarias;Pereira Mecanica;2022;jun;174201008;68689943;105511065;5243066;11;1049;1370;Baja
Zonas Secundarias;Pereira Mecanica;2022;jul;204494771;81540430;122954341;13223378;9;1117;1210;Baja
Zonas Secundarias;Pereira Mecanica;2022;ago;233850557;84441193;149409364;36673297;9;1303;1210;Baja
Zonas Secundarias;Pereira Mecanica;2022;sep;196996194;82603003;114393191;49054701;10;1129;1210;Media
Zonas Secundarias;Pereira Mecanica;2022;oct;184256973;74979985;109276988;14072701;11;1017;1210;Baja
Zonas Secundarias;Pereira Mecanica;2022;nov;210116884;83699227;126417657;27757662;10;1142;1370;Baja
Zonas Secundarias;Pereira Mecanica;2022;dic;211740303;114055150;97685153;-4393514;12;1179;1210;Perdida
Zonas Secundarias;Pereira Mecanica;2023;ene;228718127;99264458;129453669;45615095;12;1196;1210;Baja
Zonas Secundarias;Pereira Mecanica;2023;feb;180655882;78634690;102021192;12915134;12;1021;1210;Baja
Zonas Secundarias;Pereira Mecanica;2023;mar;209129525;100576063;108553462;21379896;12;1059;1210;Baja
Zonas Secundarias;Pereira Mecanica;2023;abr;182104001;82207451;99896550;2233342;12;934;1210;Baja
Zonas Secundarias;Pereira Mecanica;2023;may;173113288;88318342;84794946;-4882642;10;921;1210;Perdida
Zonas Secundarias;Pereira Mecanica;2023;jun;197765608;93726722;104038886;-2394661;10;962;1210;Perdida
Zonas Secundarias;Pereira Mecanica;2023;jul;180075267;90675986;89399281;-27575067;10;942;1210;Perdida
Zonas Secundarias;Pereira Mecanica;2023;ago;200361139;102178451;98182688;-300501;12;1048;1210;Perdida
Zonas Secundarias;Pereira Mecanica;2023;sep;182232730;78514493;103718237;23132017;13;918;1370;Baja
Zonas Secundarias;Pereira Mecanica;2023;oct;200946213;109374887;91571326;-31088733;13;994;1370;Perdida
Zonas Secundarias;Pereira Mecanica;2023;nov;171053730;95695999;75357731;-15742444;13;820;1370;Perdida
Zonas Secundarias;Pereira Mecanica;2023;dic;214519109;94204783;120314326;24629015;13;1079;1370;Baja
Zonas Secundarias;Pereira Mecanica;2024;ene;218139256;98264272;119874984;28877269;11;1024;1210;Baja
Zonas Secundarias;Pereira Mecanica;2024;feb;192903630;93768924;99134706;-14469217;10;884;1210;Perdida
Zonas Secundarias;Pereira Mecanica;2024;mar;188765936;96224269;92541667;1662407;10;852;1210;Perdida
Zonas Secundarias;Pereira Mecanica;2024;abr;210499387;95010891;115488496;11793435;11;914;1210;Baja
Zonas Secundarias;Pereira Mecanica;2024;may;220589820;102890876;117698944;6227310;11;1002;1210;Baja
Zonas Secundarias;Pereira Mecanica;2024;jun;214553283;81517045;133036238;7533682;10;976;1210;Baja
Zonas Secundarias;Pereira Mecanica;2024;jul;195178677;102523808;92654869;-26647807;10;906;1210;Perdida
Zonas Secundarias;Pereira Mecanica;2024;ago;193976094;90176481;103799613;-57470801;11;871;1210;Perdida
Zonas Secundarias;Pereira Mecanica;2024;sep;202515490;96415540;106099950;-48496762;11;964;1210;Perdida
Zonas Secundarias;Pereira Mecanica;2024;oct;199722764;81621367;118101397;-55481121;10;957;1210;Perdida
Zonas Secundarias;Pereira Mecanica;2024;nov;220997028;94403256;126593772;12740145;11;1032;1210;Baja
Zonas Secundarias;Pereira Mecanica;2024;dic;234510672;91522414;142988258;8802550;11;1011;1210;Baja
Zonas Secundarias;Tunja Taller;2021;ene;160748583;80228025;80520558;10188192;13;1313;1930;Baja
Zonas Secundarias;Tunja Taller;2021;feb;184606455;76714473;107891982;37554047;13;1613;1930;Baja
Zonas Secundarias;Tunja Taller;2021;mar;172776283;84856798;87919485;7375100;13;1433;1930;Baja
Zonas Secundarias;Tunja Taller;2021;abr;156975966;76852389;80123577;-2411996;13;1317;1930;Perdida
Zonas Secundarias;Tunja Taller;2021;may;114528965;75148593;39380372;-38186501;13;939;1930;Perdida
Zonas Secundarias;Tunja Taller;2021;jun;203545033;91058896;112486137;29342763;13;1822;1930;Baja
Zonas Secundarias;Tunja Taller;2021;jul;210795850;96667517;114128333;34872571;13;1840;1930;Baja
Zonas Secundarias;Tunja Taller;2021;ago;198649593;91068981;107580612;29670145;13;1631;1930;Baja
Zonas Secundarias;Tunja Taller;2021;sep;205394287;93621846;111772441;21456968;13;1851;1930;Baja
Zonas Secundarias;Tunja Taller;2021;oct;179800910;83258557;96542353;21224728;12;1422;1770;Baja
Zonas Secundarias;Tunja Taller;2021;nov;185554701;84873529;100681172;12699306;12;1566;1770;Baja
Zonas Secundarias;Tunja Taller;2021;dic;209221567;97897352;111324215;11351658;13;1898;1770;Baja
Zonas Secundarias;Tunja Taller;2022;ene;177871210;85862489;92008721;13196304;13;1579;1770;Baja
Zonas Secundarias;Tunja Taller;2022;feb;192385328;88602354;103782974;29380268;13;1622;1930;Baja
Zonas Secundarias;Tunja Taller;2022;mar;195537180;93040113;102497067;24084540;13;1710;1930;Baja
Zonas Secundarias;Tunja Taller;2022;abr;199493563;99481501;100012062;13403752;12;1737;1770;Baja
Zonas Secundarias;Tunja Taller;2022;may;189449819;88569598;100880221;12962390;12;1612;1770;Baja
Zonas Secundarias;Tunja Taller;2022;jun;190420604;93407766;97012838;22173395;12;1599;1770;Baja
Zonas Secundarias;Tunja Taller;2022;jul;199009694;84902085;114107609;35841844;12;1673;1770;Baja
Zonas Secundarias;Tunja Taller;2022;ago;248826895;115763387;133063508;51314136;10;2173;1570;Baja
Zonas Secundarias;Tunja Taller;2022;sep;207125084;102803862;104321222;20829759;13;1611;1930;Baja
Zonas Secundarias;Tunja Taller;2022;oct;214431680;96741750;117689930;45788519;12;1684;1770;Baja
Zonas Secundarias;Tunja Taller;2022;nov;175281578;94508543;80773035;-2321980;13;1351;1930;Perdida
Zonas Secundarias;Tunja Taller;2022;dic;252885004;110467346;142417658;59443620;13;2082;1930;Media
Zonas Secundarias;Tunja Taller;2023;ene;218371752;102951811;115419941;31440216;13;1665;1770;Baja
Zonas Secundarias;Tunja Taller;2023;feb;188681020;97750921;90930099;17190761;13;1627;1770;Baja
Zonas Secundarias;Tunja Taller;2023;mar;237460779;122539987;114920792;31287132;13;1836;1770;Baja
Zonas Secundarias;Tunja Taller;2023;abr;221160910;117957971;103202939;23039435;14;1772;1970;Baja
Zonas Secundarias;Tunja Taller;2023;may;292765545;158556522;134209023;53029232;14;2307;1970;Baja
Zonas Secundarias;Tunja Taller;2023;jun;226476561;135116100;91360461;-11493495;13;2008;1970;Perdida
Zonas Secundarias;Tunja Taller;2023;jul;202822377;120640209;82182168;1030186;12;1785;1970;Perdida
Zonas Secundarias;Tunja Taller;2023;ago;239291307;120825379;118465928;29168150;11;1771;1770;Baja
Zonas Secundarias;Tunja Taller;2023;sep;179737284;88155892;91581392;24617580;12;1271;1930;Baja
Zonas Secundarias;Tunja Taller;2023;oct;201920125;110508793;91411332;660269;12;1528;1930;Perdida
Zonas Secundarias;Tunja Taller;2023;nov;272166274;131415645;140750629;61348091;13;2103;1930;Media
Zonas Secundarias;Tunja Taller;2023;dic;246647262;113747733;132899529;24497570;13;1705;1930;Baja
Zonas Secundarias;Tunja Taller;2024;ene;220074580;130504293;89570287;2380893;13;1597;1930;Baja
Zonas Secundarias;Tunja Taller;2024;feb;232851887;134060698;98791189;6347207;14;1772;1930;Baja
Zonas Secundarias;Tunja Taller;2024;mar;204241280;116826039;87415241;-10054878;14;1473;1930;Perdida
Zonas Secundarias;Tunja Taller;2024;abr;275847320;146985960;128861360;39737996;13;2081;1930;Baja
Zonas Secundarias;Tunja Taller;2024;may;225972962;122099835;103873127;-9827245;13;1479;1930;Perdida
Zonas Secundarias;Tunja Taller;2024;jun;212340699;117081576;95259123;-331669;14;1511;1930;Perdida
Zonas Secundarias;Tunja Taller;2024;jul;257796596;132082021;125714575;41556892;14;1879;1930;Baja
Zonas Secundarias;Tunja Taller;2024;ago;260035870;143463248;116572622;28123335;13;1902;1770;Baja
Zonas Secundarias;Tunja Taller;2024;sep;245387163;127366162;118021001;25526009;14;1866;1770;Baja
Zonas Secundarias;Tunja Taller;2024;oct;226164553;99841503;126323050;21879474;14;1518;1770;Baja
Zonas Secundarias;Tunja Taller;2024;nov;255051617;153208119;101843498;7784502;14;1893;1770;Baja
Zonas Secundarias;Tunja Taller;2024;dic;270158625;116548472;153610153;5643289;13;1542;1770;Baja
Zonas Secundarias;Villavicencio TASA;2021;ene;195920485;93852153;102068332;16093690;13;1362;2090;Baja
Zonas Secundarias;Villavicencio TASA;2021;feb;253402196;104982068;148420128;60177507;15;2004;2090;Media
Zonas Secundarias;Villavicencio TASA;2021;mar;244100763;98214247;145886516;37887760;14;1801;1930;Baja
Zonas Secundarias;Villavicencio TASA;2021;abr;195918096;86142941;109775155;23046105;14;1590;2090;Baja
Zonas Secundarias;Villavicencio TASA;2021;may;198183643;94303834;103879809;3425295;13;1660;1930;Baja
Zonas Secundarias;Villavicencio TASA;2021;jun;212535670;98816534;113719136;58066452;14;1826;2090;Media
Zonas Secundarias;Villavicencio TASA;2021;jul;266514395;112993882;153520513;48406482;14;2122;2090;Baja
Zonas Secundarias;Villavicencio TASA;2021;ago;265972134;109649880;156322254;59281415;14;2377;2090;Media
Zonas Secundarias;Villavicencio TASA;2021;sep;288373190;123313076;165060114;36626139;15;2356;2250;Baja
Zonas Secundarias;Villavicencio TASA;2021;oct;285228468;122197987;163030481;56231286;16;2307;2570;Baja
Zonas Secundarias;Villavicencio TASA;2021;nov;250845639;111863978;138981661;12894063;17;1870;2570;Baja
Zonas Secundarias;Villavicencio TASA;2021;dic;262409494;120043099;142366395;23210274;18;2049;2570;Baja
Zonas Secundarias;Villavicencio TASA;2022;ene;262759065;110828438;151930627;45815925;17;2126;2410;Baja
Zonas Secundarias;Villavicencio TASA;2022;feb;257935644;118585829;139349815;21722613;17;1954;2410;Baja
Zonas Secundarias;Villavicencio TASA;2022;mar;312459278;140930737;171528541;60245333;19;2387;2410;Baja
Zonas Secundarias;Villavicencio TASA;2022;abr;271472586;117746078;153726508;56201046;19;1906;2410;Baja
Zonas Secundarias;Villavicencio TASA;2022;may;285844735;141054520;144790215;5774569;20;1970;2410;Baja
Zonas Secundarias;Villavicencio TASA;2022;jun;348554779;152186977;196367802;79490272;20;2443;2410;Media
Zonas Secundarias;Villavicencio TASA;2022;jul;310939674;129001980;181937694;72574892;18;2137;2250;Media
Zonas Secundarias;Villavicencio TASA;2022;ago;303109993;130796807;172313186;67925342;18;1977;2250;Media
Zonas Secundarias;Villavicencio TASA;2022;sep;355372571;139840157;215532414;104359208;17;2486;2410;Media
Zonas Secundarias;Villavicencio TASA;2022;oct;299304521;130055798;169248723;-19147905;17;2207;2410;Perdida
Zonas Secundarias;Villavicencio TASA;2022;nov;325399242;141142190;184257052;45521596;16;2186;2410;Baja
Zonas Secundarias;Villavicencio TASA;2022;dic;335180264;145188995;189991269;51871204;18;2283;2410;Baja
Zonas Secundarias;Villavicencio TASA;2023;ene;335116274;157208751;177907523;57094580;19;2039;2410;Baja
Zonas Secundarias;Villavicencio TASA;2023;feb;329974541;133834993;196139548;66990990;19;2528;2410;Baja
Zonas Secundarias;Villavicencio TASA;2023;mar;382119302;175532116;206587186;59444134;19;2486;2410;Baja
Zonas Secundarias;Villavicencio TASA;2023;abr;342317498;171308525;171008973;44334633;19;2051;2410;Baja
Zonas Secundarias;Villavicencio TASA;2023;may;403765400;187949407;215815993;99052482;17;2688;2250;Media
Zonas Secundarias;Villavicencio TASA;2023;jun;375596910;187340427;188256483;38861338;19;2334;2410;Baja
Zonas Secundarias;Villavicencio TASA;2023;jul;374870675;184077385;190793290;82884706;19;2410;2410;Media
Zonas Secundarias;Villavicencio TASA;2023;ago;385899660;186582329;199317331;12920211;19;2445;2410;Baja
Zonas Secundarias;Villavicencio TASA;2023;sep;361994215;154459153;207535062;97599068;19;2353;2410;Media
Zonas Secundarias;Villavicencio TASA;2023;oct;357901248;151653453;206247795;70820539;16;2181;2090;Baja
Zonas Secundarias;Villavicencio TASA;2023;nov;349222718;151174878;198047840;65366508;15;2623;2250;Baja
Zonas Secundarias;Villavicencio TASA;2023;dic;357842242;150228340;207613902;83268673;15;2204;2250;Media
Zonas Secundarias;Villavicencio TASA;2024;ene;343652293;172331694;171320599;30616572;15;2131;2250;Baja
Zonas Secundarias;Villavicencio TASA;2024;feb;390292553;164006771;226285782;76612941;16;2716;2250;Baja
Zonas Secundarias;Villavicencio TASA;2024;mar;339122571;187032750;152089821;11341119;16;2095;2250;Baja
Zonas Secundarias;Villavicencio TASA;2024;abr;401071844;169871859;231199985;82179818;16;2387;1890;Baja
Zonas Secundarias;Villavicencio TASA;2024;may;380016684;181860049;198156635;68869548;17;2065;2250;Baja
Zonas Secundarias;Villavicencio TASA;2024;jun;366686684;188534849;178151835;58174396;17;2015;2250;Baja
Zonas Secundarias;Villavicencio TASA;2024;jul;409004566;180134566;228870000;58172114;17;2302;2250;Baja
Zonas Secundarias;Villavicencio TASA;2024;ago;345090843;175213366;169877477;5977834;19;2065;2410;Baja
Zonas Secundarias;Villavicencio TASA;2024;sep;357922130;176541279;181380851;38753754;19;2065;2410;Baja
Zonas Secundarias;Villavicencio TASA;2024;oct;385966268;178964883;207001385;67332411;17;2459;2410;Baja
