Zona,Sede,Año,Mes,Ingresos,Costo_mat_prima,Costo_M.Obra,Utilidad_Bruta,Gastos_operativos,Gastos_personal,Ut_Operacional,Empl_Admon,Empl_Operativo,Ordenes,Hrs_Ejecutadas,Capac_Hrs,Mg_Bruto,Mg_Operacional
Zonas Secundarias,Ibagué TASA Taller,2024,dic,342556747,71526726,123882251,147147770,58814973,54261548,34071249,7,14,422,2479,2000,0.429557354478264,0.09946162000423246
Zonas Secundarias,Neiva,2021,ene,167814578,29575953,50396899,87841726,41431570,28130233,18279923,7,13,366,1264,1910,0.5234451443187492,0.10892929099401602
Zonas Secundarias,Neiva,2021,feb,204203818,36752901,45503202,121947715,46364652,27971203,47611860,7,13,393,1458,1910,0.5971862631873024,0.23315852008212695
Zonas Secundarias,Neiva,2021,mar,271949082,56158522,65343684,150446876,42741078,40492604,67213194,8,13,479,1992,1750,0.5532170761289792,0.24715359767237605
Zonas Secundarias,Neiva,2021,abr,195717037,36756809,66630715,92329513,31553096,32265845,28510572,8,13,425,1560,1750,0.47175000406326406,0.14567240766065756
Zonas Secundarias,Neiva,2021,may,102075383,20978220,49235560,31861603,32640990,30117809,-30897196,8,13,228,850,1750,0.3121379716008511,-0.30268998353893023
Zonas Secundarias,Neiva,2021,jun,185295409,36480831,53975880,94838698,83126270,34187868,-22475440,7,13,418,1305,1750,0.5118243269589049,-0.12129518006568636
Zonas Secundarias,Neiva,2021,jul,209701571,35117455,62842178,111741938,820106,36045738,74876094,7,13,451,1631,1750,0.5328617113698209,0.35706024348286836
Zonas Secundarias,Neiva,2021,ago,199545875,35858757,61574030,102113088,39643080,37218977,25251031,8,12,443,1544,1590,0.5117273809844478,0.1265424855312093
Zonas Secundarias,Neiva,2021,sep,224697895,41507552,57265934,125924409,43335402,38234698,44354309,8,12,493,1638,1590,0.5604165050144329,0.19739530270187888
Zonas Secundarias,Neiva,2021,oct,221908829,40183957,63323357,118401515,39174468,37185496,42041551,8,11,457,1569,1550,0.5335592798788551,0.18945416092480033
Zonas Secundarias,Neiva,2021,nov,227591129,36826046,55228331,135536752,35740582,26026824,73769346,7,10,500,1694,1390,0.5955273942157913,0.3241310253353504
Zonas Secundarias,Neiva,2021,dic,200768320,31961547,53225597,115581176,54411183,36741285,24428708,8,10,459,1508,1390,0.5756942928047613,0.12167610905943727
Zonas Secundarias,Neiva,2022,ene,182569478,30328620,53584841,98656017,46980825,31190925,20484267,7,11,375,1443,1590,0.5403751934920907,0.1121998442696977
Zonas Secundarias,Neiva,2022,feb,177886961,29935243,53016828,94934890,43400341,30660913,20873636,6,10,375,1577,1430,0.5336809930661528,0.1173421361670235
Zonas Secundarias,Neiva,2022,mar,225232354,35595491,71382869,118253994,46516706,36227684,35509604,8,12,399,1910,1590,0.5250311152011491,0.15765765161784884
Zonas Secundarias,Neiva,2022,abr,206115039,44437197,67138748,94539094,45552180,37261000,11725914,9,11,420,1458,1590,0.4586714994629771,0.05689014279059958
Zonas Secundarias,Neiva,2022,may,246912537,38566781,73354963,134990793,54771988,42553486,37665319,9,12,416,1998,1750,0.5467150216029735,0.15254518647629464
Zonas Secundarias,Neiva,2022,jun,229777214,44383385,61650930,123742899,96248555,39388101,-11893757,9,12,380,1823,1750,0.5385342473514367,-0.05176212555175293
Zonas Secundarias,Neiva,2022,jul,211391449,38534020,65346997,107510432,25844152,38188341,43477939,9,12,422,1564,1750,0.5085845832865264,0.2056750128998832
Zonas Secundarias,Neiva,2022,ago,248003731,44885448,57256960,145861323,56447694,40139878,49273751,9,12,456,1846,1750,0.5881416477560977,0.19868149080386213
Zonas Secundarias,Neiva,2022,sep,256591153,45033226,87060357,124497570,35740560,39103377,49653633,8,13,427,2074,1910,0.48519821725887796,0.19351264616672112
Zonas Secundarias,Neiva,2022,oct,256100151,45637233,64420187,146042731,51412043,35576086,59054602,8,14,396,1821,1910,0.5702563252295778,0.23059182811649337
Zonas Secundarias,Neiva,2022,nov,276188609,45568392,69078174,161542043,42463060,48843812,70235171,10,13,447,2137,2070,0.5848975581755437,0.25430147627848043
Zonas Secundarias,Neiva,2022,dic,279713837,44855595,89712675,145145567,62787702,41975398,40382467,9,15,475,2253,1910,0.5189073538753823,0.14437064477435915
Zonas Secundarias,Neiva,2023,ene,267000501,47125467,74745464,145129570,42635619,40047414,62446537,9,15,440,1847,1910,0.5435554220177288,0.23388172219197445
Zonas Secundarias,Neiva,2023,feb,221131097,40002144,66762051,114366902,42315623,38982678,33068601,9,15,359,1574,1910,0.517190497182764,0.1495429699785734
Zonas Secundarias,Neiva,2023,mar,254390126,52072557,82559687,119757882,55845972,44272016,19639894,9,15,417,1559,1910,0.4707646632479753,0.07720383769926668
Zonas Secundarias,Neiva,2023,abr,186720448,48780872,64159999,73779577,39290454,39653561,-5164438,10,14,350,1213,1710,0.39513389021003203,-0.027658663286840444
Zonas Secundarias,Neiva,2023,may,250836729,66175159,72255381,112406189,40758798,44054011,27593380,10,14,404,1620,1710,0.44812491953680356,0.11000534136290703
Zonas Secundarias,Neiva,2023,jun,236316523,57643048,71502377,107171098,56170449,36155201,14845448,8,15,362,1528,1710,0.45350657939394273,0.06282018629734155
Zonas Secundarias,Neiva,2023,jul,211781121,45749876,77488761,88542484,59305479,38183946,-8946941,8,15,356,1456,1710,0.4180848773578831,-0.042246168864126465
Zonas Secundarias,Neiva,2023,ago,254749736,50223497,65146951,139379288,71425731,39458617,28494940,8,15,410,1699,1710,0.547122404083669,0.1118546399592736
Zonas Secundarias,Neiva,2023,sep,239327049,49075680,62902053,127349316,45028700,21659548,60661068,8,15,375,1799,1710,0.5321141782013951,0.253465156794709
Zonas Secundarias,Neiva,2023,oct,192150885,43636387,80222764,68291734,52476676,40591511,-24776453,9,14,347,1409,1710,0.3554068148059792,-0.12894269521579357
Zonas Secundarias,Neiva,2023,nov,272768258,66151584,71736358,134880316,50772890,49417291,34690135,9,13,388,1936,1710,0.49448684751288036,0.12717804943418307
Zonas Secundarias,Neiva,2023,dic,229770488,28903378,63256005,137611105,53401937,39323791,44885377,8,14,387,1640,1710,0.5989067882381831,0.1953487473117087
Zonas Secundarias,Neiva,2024,ene,255862941,56752605,80199665,118910671,48764394,38878433,31267844,8,14,416,1493,1710,0.46474362615881915,0.12220544279603196
Zonas Secundarias,Neiva,2024,feb,277947193,53423945,72935445,151587803,53033333,51731729,46822741,8,14,359,1963,1710,0.5453834642611411,0.1684591252554941
Zonas Secundarias,Neiva,2024,mar,209913272,43557421,81260402,85095449,47609572,48924684,-11438807,8,14,322,1455,1710,0.4053838434760809,-0.054493014619866435
Zonas Secundarias,Neiva,2024,abr,218109856,43163146,72489048,102457662,64578291,43866245,-5986874,8,13,350,1525,1550,0.46975255441918223,-0.027448892543397947
Zonas Secundarias,Neiva,2024,may,245786570,56973495,66704054,122109021,55669500,44938507,21501014,8,12,365,1658,1390,0.49680916658709223,0.08747839233038648
Zonas Secundarias,Neiva,2024,jun,214210419,50480739,69962857,93766823,59200137,41349573,-6782887,8,15,299,1363,1910,0.4377323168393597,-0.0316645989101025
Zonas Secundarias,Neiva,2024,jul,243394769,48155343,118605838,76633588,66127956,59278421,-48772789,8,15,380,1656,1910,0.3148530607903081,-0.20038552677358484
Zonas Secundarias,Neiva,2024,ago,243745102,51250577,91454801,101039724,61660792,49040923,-9661991,8,15,356,1502,1910,0.41453027433552286,-0.0396397339709415
Zonas Secundarias,Neiva,2024,sep,233832387,49131406,85405516,99295465,56587279,50636858,-7928672,8,15,355,1555,1910,0.424643764167707,-0.03390750144461383
Zonas Secundarias,Neiva,2024,oct,278364249,57101900,71313471,149948878,56877365,40240433,52831080,8,15,337,1837,1910,0.5386786505044331,0.18979118255951036
Zonas Secundarias,Neiva,2024,nov,199732425,43081438,72986014,83664973,51109509,35183114,-2627650,7,15,303,1202,1910,0.41888528114551254,-0.013155850884001433
Zonas Secundarias,Neiva,2024,dic,250065762,43289258,84034463,122742041,63870875,37035198,21835968,7,14,378,1579,1750,0.4908390497696362,0.08732090241126252
Zonas Secundarias,Pereira Mecánica,2021,ene,137628557,32291946,25880504,79456107,39084079,24616457,15755571,8,8,422,825,1050,0.577322822617402,0.1144789376815162
Zonas Secundarias,Pereira Mecánica,2021,feb,140331092,26306045,27068936,86956111,53984260,29397771,3574080,8,8,438,880,1050,0.619649642575289,0.025468910339556113
Zonas Secundarias,Pereira Mecánica,2021,mar,168019446,37580263,29993247,100445936,31190329,33361735,35893872,8,9,498,1011,1210,0.5978232781460308,0.21362927241171834
Zonas Secundarias,Pereira Mecánica,2021,abr,113226000,24953875,25788508,62483617,35208067,28453151,-1177601,8,9,401,743,1210,0.5518486655008566,-0.010400446893822973
Zonas Secundarias,Pereira Mecánica,2021,may,95706387,22417973,27776682,45511732,56689024,32232387,-43409679,8,10,302,594,1210,0.4755349504521574,-0.4535713901727374
Zonas Secundarias,Pereira Mecánica,2021,jun,135917174,30100939,31647396,74168839,61355959,30665791,-17852911,8,10,444,864,1210,0.5456914444086367,-0.1313513993456044
Zonas Secundarias,Pereira Mecánica,2021,jul,154598869,34578916,35052921,84967032,45779495,29503317,9684220,8,10,473,939,1210,0.5495967244107071,0.06264094985067452
Zonas Secundarias,Pereira Mecánica,2021,ago,153302198,33083516,38609917,81608765,65207349,32906830,-16505414,8,11,513,966,1370,0.5323391710274108,-0.10766586660420877
Zonas Secundarias,Pereira Mecánica,2021,sep,154125071,32588771,39719323,81816977,58235620,33338601,-9757244,8,11,522,952,1530,0.5308479436158703,-0.06330731228016757
Zonas Secundarias,Pereira Mecánica,2021,oct,192043942,40905575,37016165,114122202,40753442,32372106,40996654,8,10,551,1127,1530,0.5942504658647342,0.21347538262883606
Zonas Secundarias,Pereira Mecánica,2021,nov,173180465,33006949,31230638,108942878,36432212,32822001,39688665,8,10,513,1052,1530,0.6290714024817984,0.22917518439507598
Zonas Secundarias,Pereira Mecánica,2021,dic,187959690,37946501,29163363,120849826,43061322,37321093,40467411,9,10,596,1158,1530,0.6429560827643417,0.21529834934288303
Zonas Secundarias,Pereira Mecánica,2022,ene,179353307,39162274,32898437,107292596,58389524,30519688,18383384,9,10,583,1112,1530,0.5982192232452117,0.10249816023743571
Zonas Secundarias,Pereira Mecánica,2022,feb,172515407,36674240,33156884,102684283,61759592,35845642,5079049,9,11,537,1089,1530,0.5952180433368481,0.029441132756334046
Zonas Secundarias,Pereira Mecánica,2022,mar,197645287,38650467,37538867,121455953,48970382,40104377,32381194,9,10,597,1188,1370,0.614514794880993,0.16383489073534044
Zonas Secundarias,Pereira Mecánica,2022,abr,190169251,35801484,37745874,116621893,47858205,41057721,27705967,9,10,521,1151,1370,0.6132531541600277,0.14569109808399044
Zonas Secundarias,Pereira Mecánica,2022,may,188684136,34342034,37286434,117055668,51316661,39716139,26022868,9,11,507,1114,1370,0.6203789596810619,0.13791762546481384
Zonas Secundarias,Pereira Mecánica,2022,jun,174201008,34967775,33722168,105511065,59353844,40914155,5243066,9,11,502,1049,1370,0.6056857317381309,0.030097793693593323
Zonas Secundarias,Pereira Mecánica,2022,jul,204494771,45036468,36503962,122954341,68673604,41057359,13223378,9,9,569,1117,1210,0.6012590952753506,0.06466364853896435
Zonas Secundarias,Pereira Mecánica,2022,ago,233850557,47377505,37063688,149409364,59061410,53674657,36673297,8,9,659,1303,1210,0.6389095921631694,0.15682364613739191
Zonas Secundarias,Pereira Mecánica,2022,sep,196996194,46409009,36193994,114393191,25437873,39900617,49054701,8,10,575,1129,1210,0.5806873152077243,0.24901344540697065
Zonas Secundarias,Pereira Mecánica,2022,oct,184256973,41774059,33205926,109276988,56629932,38574355,14072701,8,11,481,1017,1210,0.5930683990993383,0.07637540534219023
Zonas Secundarias,Pereira Mecánica,2022,nov,210116884,51287223,32412004,126417657,55378606,43281389,27757662,8,10,537,1142,1370,0.6016539679885982,0.13210581401921037
Zonas Secundarias,Pereira Mecánica,2022,dic,211740303,76658979,37396171,97685153,58293217,43785450,-4393514,8,12,597,1179,1210,0.46134416365693026,-0.020749540535039284
Zonas Secundarias,Pereira Mecánica,2023,ene,228718127,54219235,45045223,129453669,49831782,34006792,45615095,8,12,619,1196,1210,0.565996542110543,0.19943804016898056
Zonas Secundarias,Pereira Mecánica,2023,feb,180655882,40946981,37687709,102021192,51794602,37311456,12915134,9,12,501,1021,1210,0.5647266552882014,0.07149024906922212
Zonas Secundarias,Pereira Mecánica,2023,mar,209129525,55350470,45225593,108553462,42695700,44477866,21379896,9,12,545,1059,1210,0.5190728664448504,0.10223279568009347
Zonas Secundarias,Pereira Mecánica,2023,abr,182104001,44421571,37785880,99896550,55764038,41899170,2233342,9,12,456,934,1210,0.5485686720304405,0.01226410176457353
Zonas Secundarias,Pereira Mecánica,2023,may,173113288,53099498,35218844,84794946,48410511,41267077,-4882642,9,10,488,921,1210,0.48982343862592453,-0.028204894357965173
Zonas Secundarias,Pereira Mecánica,2023,jun,197765608,52620616,41106106,104038886,63437759,42995788,-2394661,9,10,497,962,1210,0.5260716817860465,-0.012108581589170954
Zonas Secundarias,Pereira Mecánica,2023,jul,180075267,49600988,41074998,89399281,70893643,46080705,-27575067,9,10,485,942,1210,0.49645507953071644,-0.15313078502890684
Zonas Secundarias,Pereira Mecánica,2023,ago,200361139,56410896,45767555,98182688,60170379,38312810,-300501,8,12,523,1048,1210,0.49002859781107555,-0.0014997968243732134
Zonas Secundarias,Pereira Mecánica,2023,sep,182232730,49749950,28764543,103718237,57536740,23049480,23132017,8,13,445,918,1370,0.5691526269732117,0.1269366759747275
Zonas Secundarias,Pereira Mecánica,2023,oct,200946213,58765151,50609736,91571326,81417169,41242890,-31088733,7,13,474,994,1370,0.45570068046019857,-0.15471171382562954
Zonas Secundarias,Pereira Mecánica,2023,nov,171053730,46023357,49672642,75357731,53820666,37279509,-15742444,6,13,419,820,1370,0.44055005991392293,-0.0920321585504157
Zonas Secundarias,Pereira Mecánica,2023,dic,214519109,55128429,39076354,120314326,64065949,31619362,24629015,6,13,487,1079,1370,0.5608559841631637,0.11481035472695349
Zonas Secundarias,Pereira Mecánica,2024,ene,218139256,56807875,41456397,119874984,53249764,37747951,28877269,7,11,477,1024,1210,0.5495342113021601,0.132379973827361
Zonas Secundarias,Pereira Mecánica,2024,feb,192903630,49053364,44715560,99134706,53173624,60430299,-14469217,8,10,433,884,1210,0.5139079342363853,-0.0750074894909961
Zonas Secundarias,Pereira Mecánica,2024,mar,188765936,52107819,44116450,92541667,50391634,40487626,1662407,8,10,405,852,1210,0.4902455864706437,0.008806710761628095
Zonas Secundarias,Pereira Mecánica,2024,abr,210499387,57536845,37474046,115488496,52296057,51399004,11793435,8,11,444,914,1210,0.5486405335707699,0.05602598263148386
Zonas Secundarias,Pereira Mecánica,2024,may,220589820,53985921,48904955,117698944,69984313,41487321,6227310,8,11,440,1002,1210,0.5335647130044351,0.02823026919374611
Zonas Secundarias,Pereira Mecánica,2024,jun,214553283,50150000,31367045,133036238,68162153,57340403,7533682,8,10,410,976,1210,0.6200615350173877,0.03511333825639946
Zonas Secundarias,Pereira Mecánica,2024,jul,195178677,45431582,57092226,92654869,75484426,43818250,-26647807,7,10,396,906,1210,0.4747181937297382,-0.13653031883190805
Zonas Secundarias,Pereira Mecánica,2024,ago,193976094,49120383,41056098,103799613,117557645,43712769,-57470801,6,11,366,871,1210,0.5351154921183225,-0.2962777516285074
Zonas Secundarias,Pereira Mecánica,2024,sep,202515490,50951918,45463622,106099950,113340758,41255954,-48496762,6,11,405,964,1210,0.5239102944668578,-0.2394718645966291
Zonas Secundarias,Pereira Mecánica,2024,oct,199722764,47536897,34084470,118101397,134880971,38701547,-55481121,6,10,405,957,1210,0.591326670203703,-0.27779067287492576
Zonas Secundarias,Pereira Mecánica,2024,nov,220997028,51469379,42933877,126593772,62554379,51299248,12740145,6,11,413,1032,1210,0.5728302011373655,0.05764849018693591
Zonas Secundarias,Pereira Mecánica,2024,dic,234510672,49746665,41775749,142988258,80535184,53650524,8802550,7,11,422,1011,1210,0.6097302812726578,0.037535818412562476
Zonas Secundarias,Tunja Taller,2021,ene,160748583,29900618,50327407,80520558,40272248,30060118,10188192,8,13,336,1313,1930,0.5009099084873426,0.06337966910725427
Zonas Secundarias,Tunja Taller,2021,feb,184606455,33083723,43630750,107891982,40664694,29673241,37554047,8,13,371,1613,1930,0.5844431712856412,0.20342759412177652
Zonas Secundarias,Tunja Taller,2021,mar,172776283,30058510,54798288,87919485,45930237,34614148,7375100,8,13,374,1433,1930,0.5088631580296238,0.042685835532183546
Zonas Secundarias,Tunja Taller,2021,abr,156975966,28543353,48309036,80123577,50529795,32005778,-2411996,7,13,379,1317,1930,0.5104193912079509,-0.015365384023182249
Zonas Secundarias,Tunja Taller,2021,may,114528965,25587897,49560696,39380372,47833746,29733127,-38186501,7,13,237,939,1930,0.34384639728473926,-0.3334222133239395
Zonas Secundarias,Tunja Taller,2021,jun,203545033,29189206,61869690,112486137,47732225,35411149,29342763,7,13,400,1822,1930,0.552635136029087,0.14415858037665796
Zonas Secundarias,Tunja Taller,2021,jul,210795850,33608547,63058970,114128333,47505905,31749857,34872571,7,13,436,1840,1930,0.5414164130840337,0.1654329105625182
Zonas Secundarias,Tunja Taller,2021,ago,198649593,29493347,61575634,107580612,48778797,29131670,29670145,7,13,428,1631,1930,0.5415596899813432,0.1493592035700773
Zonas Secundarias,Tunja Taller,2021,sep,205394287,30953208,62668638,111772441,54427430,35888043,21456968,7,13,438,1851,1930,0.5441847610883159,0.10446720945066987
Zonas Secundarias,Tunja Taller,2021,oct,179800910,31641643,51616914,96542353,44096287,31221338,21224728,7,12,402,1422,1770,0.5369402913478024,0.11804572068072403
Zonas Secundarias,Tunja Taller,2021,nov,185554701,33579610,51293919,100681172,55506266,32475600,12699306,7,12,395,1566,1770,0.5425956413790886,0.06843968884409994
Zonas Secundarias,Tunja Taller,2021,dic,209221567,32887647,65009705,111324215,59948499,40024058,11351658,7,13,454,1898,1770,0.5320876647482523,0.05425663406870478
Zonas Secundarias,Tunja Taller,2022,ene,177871210,25748398,60114091,92008721,46987859,31824558,13196304,7,13,383,1579,1770,0.5172771973609445,0.07419021886678569
Zonas Secundarias,Tunja Taller,2022,feb,192385328,31324800,57277554,103782974,41764610,32638096,29380268,8,13,390,1622,1930,0.5394536843266967,0.15271574139998867
Zonas Secundarias,Tunja Taller,2022,mar,195537180,28156310,64883803,102497067,40953503,37459024,24084540,8,13,379,1710,1930,0.5241819842139485,0.12317115343486083
Zonas Secundarias,Tunja Taller,2022,abr,199493563,31202703,68278798,100012062,50913995,35694315,13403752,8,12,391,1737,1770,0.5013297697229459,0.06718889471135467
Zonas Secundarias,Tunja Taller,2022,may,189449819,29613929,58955669,100880221,45778157,42139674,12962390,8,12,376,1612,1770,0.5324904585947374,0.06842123190415927
Zonas Secundarias,Tunja Taller,2022,jun,190420604,35528764,57879002,97012838,41405544,33433899,22173395,8,12,342,1599,1770,0.5094660764756318,0.11644430557525172
Zonas Secundarias,Tunja Taller,2022,jul,199009694,33107820,51794265,114107609,45105079,33160686,35841844,8,12,394,1673,1770,0.5733771391055955,0.18010099548215977
Zonas Secundarias,Tunja Taller,2022,ago,248826895,41845020,73918367,133063508,45862764,35886608,51314136,7,10,464,2173,1570,0.5347633663153656,0.20622423472350127
Zonas Secundarias,Tunja Taller,2022,sep,207125084,40310387,62493475,104321222,48222391,35269072,20829759,7,13,392,1611,1930,0.5036629073859543,0.10056608595026569
Zonas Secundarias,Tunja Taller,2022,oct,214431680,34053352,62688398,117689930,36243929,35657482,45788519,7,12,368,1684,1770,0.5488458142005883,0.21353430146142585
Zonas Secundarias,Tunja Taller,2022,nov,175281578,34900582,59607961,80773035,42179648,40915367,-2321980,7,13,351,1351,1930,0.4608187347560278,-0.013247142263860723
Zonas Secundarias,Tunja Taller,2022,dic,252885004,42772333,67695013,142417658,51682894,31291144,59443620,6,13,441,2082,1930,0.5631716224659964,0.23506186234751983
Zonas Secundarias,Tunja Taller,2023,ene,218371752,40553711,62398100,115419941,52662456,31317269,31440216,6,13,356,1665,1770,0.5285479460731716,0.14397565487316327
Zonas Secundarias,Tunja Taller,2023,feb,188681020,37681432,60069489,90930099,45683185,28056153,17190761,6,13,312,1627,1770,0.48192499171352793,0.09111017631768156
Zonas Secundarias,Tunja Taller,2023,mar,237460779,43676105,78863882,114920792,49286725,34346935,31287132,6,13,377,1836,1770,0.48395694010588586,0.13175705112969413
Zonas Secundarias,Tunja Taller,2023,abr,221160910,41357598,76600373,103202939,47913056,32250448,23039435,6,14,338,1772,1970,0.46664186270530356,0.10417498734292602
Zonas Secundarias,Tunja Taller,2023,may,292765545,67118415,91438107,134209023,41937471,39242320,53029232,6,14,431,2307,1970,0.4584180935635715,0.18113207959632
Zonas Secundarias,Tunja Taller,2023,jun,226476561,46163919,88952181,91360461,62770412,40083544,-11493495,5,13,400,2008,1970,0.4033991888458603,-0.05074915898250504
Zonas Secundarias,Tunja Taller,2023,jul,202822377,45624576,75015633,82182168,47095303,34056679,1030186,5,12,364,1785,1970,0.40519280572281235,0.005079252177386719
Zonas Secundarias,Tunja Taller,2023,ago,239291307,51233026,69592353,118465928,54408583,34889195,29168150,6,11,374,1771,1770,0.4950699191090966,0.12189389729899382
Zonas Secundarias,Tunja Taller,2023,sep,179737284,45347280,42808612,91581392,48708575,18255237,24617580,6,12,382,1271,1930,0.5095291859423001,0.13696423720300568
Zonas Secundarias,Tunja Taller,2023,oct,201920125,44762220,65746573,91411332,53880557,36870506,660269,6,12,352,1528,1930,0.45271035762284717,0.0032699514226231783
Zonas Secundarias,Tunja Taller,2023,nov,272166274,49009455,82406190,140750629,46850097,32552441,61348091,6,13,388,2103,1930,0.5171494135970719,0.22540666078266552
Zonas Secundarias,Tunja Taller,2023,dic,246647262,45537609,68210124,132899529,64612022,43789937,24497570,6,13,420,1705,1930,0.5388242623183873,0.09932228641565054
Zonas Secundarias,Tunja Taller,2024,ene,220074580,45666545,84837748,89570287,53998076,33191318,2380893,6,13,365,1597,1930,0.40699969528511654,0.010818573412704003
Zonas Secundarias,Tunja Taller,2024,feb,232851887,46571695,87489003,98791189,55912171,36531811,6347207,6,14,358,1772,1930,0.42426621606034054,0.02725855942923924
Zonas Secundarias,Tunja Taller,2024,mar,204241280,49427013,67399026,87415241,56301308,41168811,-10054878,6,14,317,1473,1930,0.4279998685868009,-0.04923039064385026
Zonas Secundarias,Tunja Taller,2024,abr,275847320,50922272,96063688,128861360,58154453,30968911,39737996,6,13,361,2081,1930,0.4671474060360637,0.14405793755763152
Zonas Secundarias,Tunja Taller,2024,may,225972962,52601983,69497852,103873127,68712058,44988314,-9827245,6,13,350,1479,1930,0.45967059988353826,-0.04348858780724395
Zonas Secundarias,Tunja Taller,2024,jun,212340699,39861492,77220084,95259123,52002805,43587987,-331669,5,14,301,1511,1930,0.44861453055685757,-0.0015619662248545203
Zonas Secundarias,Tunja Taller,2024,jul,257796596,47885547,84196474,125714575,52506290,31651393,41556892,5,14,362,1879,1930,0.4876502519839323,0.16120031313369243
Zonas Secundarias,Tunja Taller,2024,ago,260035870,45579447,97883801,116572622,52166576,36282711,28123335,5,13,361,1902,1770,0.4482943910776617,0.10815175229478918
Zonas Secundarias,Tunja Taller,2024,sep,245387163,40916595,86449567,118021001,56781155,35713837,25526009,5,14,325,1866,1770,0.4809583335865047,0.10402340810305549
Zonas Secundarias,Tunja Taller,2024,oct,226164553,44014617,55826886,126323050,82468060,21975516,21879474,5,14,344,1518,1770,0.5585448662240188,0.09674139342251392
Zonas Secundarias,Tunja Taller,2024,nov,255051617,45335157,107872962,101843498,59747486,34311510,7784502,5,14,341,1893,1770,0.3993054394162104,0.030521280717855634
Zonas Secundarias,Tunja Taller,2024,dic,270158625,49068818,67479654,153610153,108860399,39106465,5643289,5,13,428,1542,1770,0.5685924445314304,0.02088879820142703
Zonas Secundarias,Villavicencio TASA,2021,ene,195920485,37773890,56078263,102068332,56201779,29772863,16093690,7,13,459,1362,2090,0.5209681468479419,0.08214398815927798
Zonas Secundarias,Villavicencio TASA,2021,feb,253402196,41710375,63271693,148420128,55764483,32478138,60177507,7,15,480,2004,2090,0.5857097150018384,0.2374782379549702
Zonas Secundarias,Villavicencio TASA,2021,mar,244100763,42184481,56029766,145886516,69104056,38894700,37887760,7,14,513,1801,1930,0.597648750487519,0.15521360742325907
Zonas Secundarias,Villavicencio TASA,2021,abr,195918096,34614100,51528841,109775155,55453121,31275929,23046105,7,14,446,1590,2090,0.5603114630105429,0.11763132385688355
Zonas Secundarias,Villavicencio TASA,2021,may,198183643,34929283,59374551,103879809,61877143,38577371,3425295,7,13,392,1660,1930,0.5241593474997328,0.017283439481430865
